user_id,num_following,num_followers,num_tweets,len_of_screen_name,len_of_profile_description,num_following_changes,is_spam
39195079,29,17,91,8,0,689,-1
74803635,220,178,41,14,0,919,1
70159226,3016,2958,24,7,28,1149,1
120923486,136,25,97,10,90,919,1
19530628,45,83,4208,9,33,689,-1
30244109,103,20,725,8,43,689,-1
8375922,85,85,3511,8,20,919,-1
90898568,754,495,1079,15,0,965,1
20857133,248,125,2550,10,22,919,-1
74492288,1,1,127,14,0,459,-1
46683178,48,138,3066,9,90,689,-1
117265517,428,285,557,11,0,919,1
22064635,182,210,6063,11,109,919,-1
104192487,438,110,1,12,51,919,1
104791723,103,131,1,14,63,828,1
57417527,23,33,555,7,26,689,-1
103889900,1243,337,189,8,0,1149,1
108952778,350,20,1,11,0,919,1
29210567,48,34,423,13,48,689,-1
116850976,473,298,48,11,122,1040,1
46088126,62,47,1581,7,0,689,-1
69369347,1122,695,434,13,0,1149,1
38980320,138,72,2193,10,0,919,-1
10707612,0,1,2,8,0,459,-1
80707811,94,542,4192,11,83,691,-1
118909252,619,488,1590,7,154,919,1
27567408,346,520,1959,13,48,919,-1
135905760,818,694,8,14,0,1021,1
93979606,4363,3999,742,14,159,129,1
57856705,80,92,1116,13,78,919,-1
40877664,3,19,349,9,28,666,-1
25754021,258,158,1722,10,160,919,-1
81957396,20,14,28,12,92,689,-1
29020469,105,76,5960,13,109,919,-1
120026694,1564,866,1494,15,42,1126,1
781786,481,955,7358,14,133,919,-1
112723691,395,69,5,12,0,131,1
150094157,474,7,0,6,19,183,1
155113653,1119,431,2311,15,93,268,1
89429870,2002,1469,1398,6,0,1149,1
165440140,376,41,13,11,76,443,1
173692600,493,6,0,12,43,27,1
49691883,535,542,670,15,0,1149,-1
101279284,195,85,17,7,0,919,1
159925076,111,10,8,9,0,919,1
8186762,99,955,9716,13,33,919,-1
113880499,47,21,32,14,0,689,1
106208492,1293,690,204,15,120,1149,1
8548752,300,525,9261,11,70,919,-1
59854438,557,172,24,13,0,919,1
40564869,1081,690,9,7,30,1149,1
140010768,416,10,5,12,105,919,1
148970784,1868,527,6,8,0,1142,1
51769342,92,95,654,10,0,689,-1
67056778,103,48,87,11,0,689,-1
101859406,141,10,9,12,79,919,1
9637032,1,2667,26724,8,0,459,-1
71911197,256,208,3737,15,30,919,-1
9573852,0,43,760,9,0,459,-1
32323309,368,2377,8483,11,75,919,-1
55329652,95,9,158,7,37,915,1
7515392,146,283,2048,15,18,919,-1
112356188,1122,416,637,10,0,1149,1
19942081,125,92,639,12,0,919,-1
15136744,50,72,216,13,0,689,-1
60683390,21,8,77,13,49,689,-1
80155564,49,15,79,15,0,689,-1
141370447,199,28,11,14,144,1060,1
126136430,827,671,691,12,139,993,1
95426780,1524,1042,159,10,160,969,1
83785833,5,123,1931,8,0,919,-1
67184872,943,685,656,12,99,1149,-1
43272001,79,73,264,12,0,689,-1
131741065,1463,443,81,15,145,1149,1
100985564,172,64,267,15,0,919,1
24675882,115,165,2662,10,0,919,-1
129339407,1318,200,0,12,0,1149,1
140130518,229,106,112,12,40,919,1
20570039,5836,5504,1133,11,69,1149,1
45547248,296,101,2509,7,33,919,-1
112362997,1079,523,95,12,48,965,1
108873474,802,98,20,9,74,938,1
758371,222,257,4051,15,147,919,-1
48193782,65,115,1407,9,130,919,-1
101534212,1101,795,943,15,101,1149,1
17921938,62,74,1937,10,0,689,-1
64284397,1191,1186,2462,10,149,1149,-1
14439302,2001,1744,5731,9,96,1149,1
25387732,18086,17452,38,11,108,1379,1
89039719,1180,872,2631,11,158,1149,1
14976350,35,65,2002,7,58,689,-1
88157833,36,14,13,13,46,919,-1
46625226,142,158,1529,11,99,919,-1
103697301,375,12,129,15,65,1136,1
30364138,4113,4410,907,10,118,1149,1
119449147,24,2,7,8,49,689,1
26187220,139,133,2332,7,67,919,-1
107111984,882,437,313,15,52,1116,1
43971703,6349,6089,11757,11,135,1149,1
112315281,252,52,4,12,136,919,1
46541651,115,71,584,12,74,919,-1
118522785,1304,287,5867,15,115,1149,1
16645142,5106,4936,4239,12,79,1149,1
93005264,10,51,36,13,0,689,-1
77829092,407,53,16,12,0,919,-1
117099928,684,297,91,12,85,959,1
18513162,4834,4396,209,8,18,1149,1
99022491,1070,367,36,10,0,178,1
100818712,567,5,86,7,85,7,1
40459218,150,74,1468,5,48,919,-1
105628440,160,88,972,12,9,342,1
19461382,50,35,932,13,50,689,-1
14535500,83,60,420,15,0,689,-1
34786103,97,76,795,7,69,919,-1
60366410,75,31,387,11,111,919,-1
60796268,2051,3666,1570,5,4,1149,-1
35162739,26,104,3206,7,9,689,-1
77370209,623,212,376,6,111,919,-1
76481713,635,346,2050,14,26,919,-1
121617862,1176,841,29,13,144,997,1
148007925,638,277,123,11,65,919,1
162063834,442,135,24,15,140,863,1
43881756,4160,5669,132,8,158,1149,1
30064401,34,34,835,11,58,689,-1
89753378,0,36,1427,7,0,919,-1
34884425,376,192,264,15,72,1021,1
33411985,187,81,380,11,5,919,-1
52450683,59,3,235,12,151,701,-1
35124130,1879,919,2106,14,109,1149,1
90910749,2,2,42,14,9,617,-1
53220532,41,30,489,8,157,689,-1
83401705,1782,904,55,15,138,1149,1
100487190,573,106,4,8,120,1041,1
110505619,637,294,72,10,61,919,1
27905255,210,45,206,15,0,919,-1
113057492,1398,804,125,12,148,1149,1
28163598,420,391,11690,11,62,1065,-1
87510892,1424,963,1792,8,29,1149,1
108804086,401,121,45,15,145,199,1
31434258,416,1369,930,8,42,919,-1
66622951,611,375,272,12,0,997,1
48090173,7469,6792,714,13,95,1149,1
45354467,80,100,3582,7,78,919,-1
137074462,216,89,57,9,0,919,1
28644653,2386,2243,753,6,152,1149,1
62788844,3976,4066,469,9,120,1149,1
19737713,6017,5483,23283,6,152,1149,-1
27955745,181,245,1384,7,56,919,1
37687633,126,290,48,7,152,919,-1
17298683,4731,4656,603,10,81,1149,1
53454456,1938,563,612,8,10,1149,1
76811693,68,42,651,14,35,919,-1
66761512,347,266,4068,10,75,919,-1
14429823,68111,64817,15208,9,88,1379,1
15110387,194,89,749,9,49,919,-1
103110680,651,337,112,9,155,1080,1
42866537,15,8,7,6,0,689,-1
83016886,48,22,322,9,0,689,-1
17606142,50,13,375,9,111,689,-1
29327586,46,28,218,12,25,689,-1
57354617,39,28,70,14,107,689,-1
143298038,204,61,18,8,0,919,1
38535159,6154,5960,1114,14,47,1149,1
78599724,16,13,305,10,75,756,-1
73138568,208,87,372,15,89,919,-1
53412034,197,139,875,9,97,919,-1
42202726,226,153,606,7,0,919,-1
43811664,3888,3535,6807,14,80,1149,1
128120599,192,63,4,13,114,919,1
95886471,2001,1298,176,8,90,1149,1
103518305,805,186,498,15,20,1099,1
38440084,2451,2252,1067,8,79,1149,1
69488731,2001,1463,206,14,40,1149,1
25531450,94,117,422,15,94,919,-1
119450315,23,8,62,8,49,689,1
119453791,25,5,11,9,44,689,1
46203194,241,191,2691,11,86,919,-1
145985762,382,151,47,12,159,919,1
67110967,27,31,304,8,73,919,-1
17057237,2201,2301,3817,10,125,1149,-1
21853036,52,36,51,7,160,689,-1
65670150,74,39,56,12,25,748,-1
111284555,254,60,13,8,0,917,1
40776739,149,164,1315,7,29,919,-1
35492604,93,180,1782,8,51,919,-1
79942643,509,181,439,10,18,919,1
28536871,2001,1283,151,11,97,1149,1
98690214,467,39,156,9,158,904,1
103891423,66,17,35,15,37,903,1
59059755,97,130,1238,12,0,919,-1
69407281,3437,3229,643,15,80,1149,1
48075796,1834,836,628,13,0,1149,1
24147841,51,152,4927,8,0,689,-1
90296182,76,19,62,12,121,689,-1
154322362,111,16,13,9,30,919,1
1121591,494,446,4204,6,17,919,-1
96238389,1702,1354,1036,12,80,1149,1
78265567,60,83,585,11,35,919,-1
15126182,56,66,1521,11,19,689,-1
63056904,44,32,492,8,151,919,-1
25429996,3445,3133,109,9,160,1149,1
87112675,204,37,378,15,30,919,-1
130412167,192,1,0,15,0,1081,1
139418239,315,168,89,9,86,919,1
17583875,1907,2045,3941,10,77,1149,1
80956692,20,4,64,7,36,919,-1
33546893,757,688,3752,15,113,919,-1
42047754,205,102,518,11,43,919,-1
91005695,27,1,0,13,101,689,1
81092743,9,23,141,7,7,689,-1
127446928,279,46,56,14,0,215,1
133155924,93,96,146,6,0,695,1
100220542,398,32,4,15,51,997,1
91890077,203,119,403,15,160,1149,-1
69956400,301,176,108,8,0,919,1
144701024,105,9,42,11,0,78,1
47952351,145,172,5253,10,35,919,-1
101708091,2001,1223,49,12,44,1149,1
115420555,1363,145,12,15,40,803,1
96467373,725,259,38,15,148,1134,1
87609176,18,3,6,13,0,689,-1
18318324,14107,12994,1676,15,121,1379,1
87399803,202,30,44,15,156,919,-1
154260793,1123,162,93,15,62,379,1
65803908,153,108,1561,15,0,919,-1
130646564,943,345,5762,10,60,1011,1
25972117,0,549,15692,12,0,459,-1
68159188,56,1110,3429,9,14,689,-1
132144897,55,10,56,10,0,867,1
22312323,106,145,1081,9,155,919,-1
16827174,4918,5477,9906,12,112,1149,1
35011181,562,267,320,13,104,919,1
42812862,472,184,484,7,25,919,-1
18032998,569,365,249,11,149,759,1
136005117,893,573,12,10,72,1148,1
78359915,2162,2005,207,9,81,1149,1
16658439,51,41,523,10,9,689,-1
95715595,1985,1119,13,11,32,1149,1
73642676,1424,601,4899,15,67,1149,1
121237326,1179,607,904,13,55,1149,1
44184380,28,24,47,13,0,689,-1
141842028,91,8,16,12,0,899,1
20338178,49,11,10,7,0,689,-1
23261400,113,58,1127,11,20,919,-1
75771893,24,8,110,14,50,689,-1
89632363,6941,7010,252,13,22,1149,1
36843423,5577,9447,2010,11,147,1149,1
120754051,871,811,2496,12,0,1148,1
34235457,699,2144,3469,6,43,1149,-1
112060879,1676,550,782,15,41,1062,1
26087221,7,42,4834,7,7,459,-1
75068869,112,114,245,14,81,919,-1
22106588,101,81,149,10,27,919,-1
84274126,21,14,48,7,0,919,-1
32724459,307,433,14539,8,29,919,-1
61693993,3166,2895,814,14,118,1149,1
103708448,1938,194,192,9,11,159,1
30883717,25,144,418,9,97,689,-1
115348339,2000,1247,237,15,43,1149,1
96564239,1226,213,1044,13,0,929,1
64436826,1304,1075,363,14,159,1149,1
144036882,109,2,4,9,99,155,1
110075378,575,82,2,14,159,215,1
103547764,231,16,0,10,148,379,1
99227348,263,125,8,12,0,919,1
93493399,1400,1077,559,12,109,1149,1
103998267,87,4,6,10,0,609,1
39508326,109,26,13,14,0,919,-1
23269431,32,66,620,9,0,689,-1
16249578,226,2551,7573,8,53,919,-1
100982517,337,107,16,15,0,279,1
105130479,49,0,25,9,57,727,1
14964744,6008,5462,1290,11,119,1149,1
130095334,352,61,447,11,0,783,1
27538770,342,408,2219,12,69,1149,-1
87861555,1640,1568,327,13,123,1149,1
40369484,484,423,597,14,2,919,-1
39213648,940,614,207,9,71,1149,-1
51475679,27,34,324,13,0,689,-1
113800195,145,163,960,8,0,919,1
91224657,5,2,36,7,0,594,-1
49866225,10,14,154,8,0,689,-1
52031563,181,417,909,14,14,919,1
16612287,290,268,6912,9,70,919,-1
35566065,785,326,133,11,21,1045,1
85186933,68,45,141,13,15,919,-1
104530829,1767,153,99,7,45,1149,1
67747606,7446,6823,578,14,75,1149,1
50140400,66,17,109,13,24,919,-1
115345944,330,36,167,13,0,215,1
53323514,32,35,1244,10,123,689,-1
140051038,203,21,45,10,72,1071,1
87256199,1,1,75,10,35,689,-1
62900308,1918,2317,290,14,136,1149,1
27753162,62,68,806,11,0,689,-1
117474758,1064,206,66,7,0,1149,1
109034772,1040,597,83,15,49,1149,1
66510030,47,56,1139,15,10,759,-1
25107436,48,257,488,6,0,689,-1
136277739,98,18,21,15,0,910,1
29870965,78,84,1345,8,59,689,-1
97915666,2970,2822,3832,10,23,1149,1
52195231,1826,1450,258,14,74,1149,1
105938841,596,17,0,12,0,919,1
26304690,669,561,7436,11,94,919,-1
66881940,2563,2504,626,11,38,1149,1
91063158,7,1,8,15,0,459,-1
38723192,244,279,4814,14,54,919,-1
41229105,6762,16150,1107,14,137,729,1
76715162,4,3,123,12,0,459,-1
67911212,1507,1151,7544,6,55,1149,1
140045206,393,150,65,12,25,919,1
114669067,1023,963,278,8,156,638,1
92333688,95,54,140,13,104,918,1
66658455,122,26,50,13,70,919,-1
29412325,10164,10050,2318,14,156,1379,1
8161082,12,96,69,7,151,689,-1
12436252,74,102,2814,9,52,919,-1
16517479,884,2133,2618,6,115,919,1
86846869,20,13,165,15,0,689,-1
25403712,53,242,304,13,42,689,-1
20761630,1613,177,2667,10,40,1149,1
15473972,20807,20195,6168,8,140,1379,1
44733866,4333,3965,1342,7,67,1149,1
96213044,132,55,30,14,63,919,1
49220183,47,57,1607,9,85,689,-1
28554176,7102,6487,3133,14,138,1149,1
37858614,1836,1264,1761,9,26,1149,1
106280445,4261,3873,93,12,80,1149,1
134749294,459,77,6,15,139,919,1
53991585,296,259,638,14,75,919,-1
18945663,130,148,88,7,0,919,-1
156762484,1999,1086,457,15,61,284,1
111723769,1016,344,239,13,160,1132,1
50109413,382,275,1546,10,0,919,-1
74770764,62,21,192,14,23,689,-1
78830804,121,30,220,8,92,919,1
121200359,1318,640,44,8,37,1149,1
59254037,1813,827,476,14,150,1149,1
11324742,445,394,2256,6,60,959,-1
61679170,7173,6532,19523,12,99,1149,1
58546049,134,41,428,15,34,919,-1
73222362,619,602,710,9,36,123,1
86666626,937,476,41,15,54,1145,1
44547487,254,149,453,7,49,919,1
76430136,66,53,975,11,25,689,-1
23287367,23,18,58,11,138,689,-1
65013838,113,73,367,12,89,919,-1
46807623,244,153,670,9,43,919,1
17979157,565,496,5655,11,62,919,-1
107317004,298,75,625,13,54,323,1
65305752,56,65,651,6,51,689,-1
42143616,269,247,5614,8,11,919,1
36546511,311,58,392,10,0,919,-1
56994686,2895,2924,2505,14,135,1149,1
112882490,565,274,138,11,41,399,1
28692460,262,240,1442,15,55,919,-1
10687382,34,109,6680,12,18,689,-1
21408687,4276,4024,311,14,107,1149,1
46541185,777,110,6,7,90,919,1
105557529,2001,399,951,9,158,1149,1
64087831,72,49,144,8,43,919,-1
153109457,1054,242,258,13,63,234,1
22336968,139,73,262,6,31,919,-1
41334895,234,228,2557,9,0,919,-1
58443470,226,166,611,12,55,919,-1
86256579,793,1505,280,10,45,991,1
90638357,3,1,70,7,3,689,-1
29889080,28,24,738,15,40,689,-1
23975370,124,133,2694,7,0,899,1
116800744,381,3,1,13,0,919,1
105143197,1782,792,596,13,42,1149,1
19420935,49,67,7956,13,69,689,-1
80014590,249,118,25,5,0,67,1
34363126,161,154,5597,13,42,919,-1
21109701,3190,3523,2880,13,132,54,1
34475501,101,210,3619,13,0,919,-1
10168132,66,98,254,13,0,919,-1
95354349,1268,1027,240,8,98,1149,1
18014787,758,326,609,8,132,19,1
24583617,123,37,98,8,150,919,-1
72234971,81,51,523,15,0,844,-1
62900812,30,33,122,9,57,689,-1
61671584,63,30,57,8,0,689,-1
100986781,20,1,3,12,0,35,1
18065597,896,1856,1306,12,0,255,1
62558417,230,183,99,8,26,147,1
21398731,33,22,68,8,35,689,-1
30679742,160,284,2950,13,51,919,-1
63309296,23,438,192,12,131,689,-1
126847798,1508,656,35,15,0,1149,1
122920481,222,23,100,7,0,919,1
46061511,73,84,977,5,25,919,-1
92789683,1697,1099,74,14,90,1149,1
51822370,4867,5382,40,8,71,929,1
51361274,229,143,1767,11,70,919,-1
80817978,124,67,31,13,40,919,1
61217107,773,205,25,10,58,1009,1
49454158,283,501,8491,13,126,919,-1
30216153,78,236,8205,10,25,919,-1
83574825,44,23,279,9,11,919,-1
137874091,278,180,282,14,0,919,1
66546006,41,50,1513,6,85,689,-1
20030657,6,10,18,12,0,459,-1
12406492,217,121,435,6,24,919,-1
131643291,923,224,31,12,37,1130,1
38703864,52,35,95,15,0,919,-1
72086272,69,104,771,11,34,778,-1
78681530,4964,4677,2896,9,58,1149,1
46934771,76,63,1751,11,0,919,-1
51224852,254,894,10408,12,41,919,-1
83185695,138,121,392,8,75,919,-1
46335511,24,4576,183,10,0,689,-1
70858782,14,6,47,9,93,689,-1
53129676,1008,890,1250,7,59,1149,-1
96556788,1627,1103,141,12,141,1149,1
18396194,1605,616,3512,15,33,1149,-1
60434975,1,1,63,13,86,459,-1
18545448,36,37,710,12,0,689,-1
76848080,1298,1152,270,9,25,194,1
107331090,853,712,14,14,51,1078,1
38359053,133,103,21,14,70,938,1
71465835,990,1017,284,11,14,1100,1
117260635,1646,824,281,13,109,429,1
81315615,1838,1408,1786,10,43,1149,1
91003338,50,4,34,12,84,689,1
90313666,1944,710,12,11,159,1149,1
95311156,1948,1774,1843,9,0,1149,1
20363896,927,345,1544,12,0,929,1
117068873,899,204,114,12,0,435,1
72651730,32,32,279,10,0,689,-1
107339221,8,0,1,11,0,915,1
107202839,50,13,1,14,76,689,1
25634864,689,791,348,15,138,976,1
18718747,81,65,508,7,21,689,-1
19154030,4,8,62,8,0,459,-1
14169633,299,571,17866,6,120,919,-1
46857394,1669,1048,449,7,155,1149,1
41326742,45,39,284,12,51,919,-1
101117219,14575,13255,681,12,152,1313,1
29856059,1384,1330,6186,6,83,1149,1
102898100,1236,242,1891,6,0,1149,1
91967917,1780,1284,228,11,27,1149,1
57107113,2001,796,966,10,144,1149,1
68256463,1189,272,196,13,67,1019,1
100118861,1261,273,8822,9,55,1149,1
33256521,6,6,13,13,0,919,-1
38049189,878,843,369,10,24,1015,1
90082946,20,22,726,8,0,689,-1
44613819,34,62,272,9,0,689,-1
54168365,26,69,350,15,29,689,-1
41216866,92,2326,1680,11,1,857,-1
38227549,1781,1079,4927,12,76,919,-1
73974764,64,3,9,6,0,849,1
14981056,93,88,813,11,51,781,-1
59868762,22,6,162,11,0,689,-1
154195014,623,90,69,11,70,1123,1
126678693,278,67,9,11,0,919,1
53876843,364,113,89,8,24,1145,1
132421022,12,3,10,13,22,689,1
35052888,155,122,1999,12,44,919,-1
102580052,1428,854,1,13,59,1123,1
33340918,2001,1765,765,10,160,1149,1
106849267,1174,1012,302,12,78,1149,1
74363567,12,8,9,10,0,689,-1
28103294,597,291,59,7,35,919,1
133902541,2003,494,20,6,0,1149,1
91276410,0,4,24,15,102,689,-1
36172632,29,34,424,12,16,689,-1
63401975,419,287,1027,15,143,919,1
128087033,1904,203,41,13,150,1149,1
100083010,4,0,1,7,0,459,1
21001684,3220,3156,1203,13,99,1149,1
84852309,331,342,907,11,25,919,-1
131447249,100,38,73,12,27,919,1
19797078,45,9,1,9,0,689,1
92602141,20,7,31,8,0,689,-1
144687779,1180,155,88,12,61,1149,1
95056098,2001,1731,142,8,69,1149,1
43286692,25,135,1273,15,56,689,-1
64135730,31,13,66,12,87,689,-1
20765773,719,1312,4740,15,51,8,1
122320054,702,296,66,11,94,1094,1
23029150,4546,4132,681,11,158,1149,1
36134778,0,325,5075,13,0,459,-1
115077873,1483,336,354,14,78,1044,1
64270033,393,549,7056,12,59,919,-1
71342051,69,14,16,14,0,689,-1
77830493,79,132,2777,10,86,919,-1
51104831,169,73,286,10,138,919,-1
65509446,107,91,2883,15,0,808,-1
74971010,464,173,73,11,19,899,1
52197039,3,9,87,9,0,459,-1
50547671,29,40,630,13,38,689,-1
67848158,29,25,122,9,0,689,-1
23957257,1092,457,47,10,139,1149,1
143014476,1790,261,174,9,86,1149,1
58295518,14,13,58,7,0,689,-1
40260986,34,24,19,15,0,689,-1
14229703,88,112,1124,5,53,689,-1
67858270,76,23,120,7,0,919,-1
58045988,186,284,6010,13,23,919,-1
151905010,225,4,1,12,0,919,1
159720174,269,16,9,8,158,919,1
82945420,2694,2661,136,15,120,1149,1
83330058,265,592,4026,14,0,919,-1
163778760,455,3,0,12,57,19,1
41421561,53,87,429,12,43,689,-1
161441405,411,121,31,15,34,643,1
160909434,545,123,163,9,85,1041,1
115724420,604,216,0,13,0,1132,1
60940957,25,19,557,9,0,689,-1
55453968,95,63,957,12,0,689,-1
39210036,158,139,3077,6,44,919,-1
128924568,210,105,1908,12,51,919,1
79421109,16238,14903,209,14,94,1379,1
20377514,270,282,1014,10,0,1134,-1
53329410,5,3,800,5,51,689,-1
113247035,28,6,26,7,22,862,1
90667460,903,675,481,7,57,919,1
105455295,14,0,0,14,52,173,1
60782756,79,25,483,11,0,689,-1
101133156,1179,96,0,12,17,1149,1
34928794,0,38,2536,10,0,459,-1
16253109,2000,1463,2362,8,112,840,-1
67773464,2396,2547,343,11,32,1149,1
43483485,572,204,959,12,18,919,-1
24057619,23,28,44,4,0,689,-1
105817666,327,256,47,9,92,355,1
32271812,247,173,4867,5,75,919,-1
123308391,650,200,714,14,0,775,1
165776636,5972,6330,5393,15,155,9,1
39159332,0,23,487,14,0,459,-1
77230707,390,34,443,9,0,919,-1
38926245,50,53,1717,15,39,689,-1
25357797,2001,1367,292,12,0,1149,1
23736501,49,97,1843,8,17,689,-1
19374996,720,121,222,8,34,1016,1
154846956,233,45,3,15,0,919,1
117948446,1417,514,1326,12,28,1149,1
78912434,130,66,119,15,15,887,1
69781401,40,37,588,15,0,689,-1
75274768,22,19,1702,6,33,689,-1
17911976,27624,34031,702,9,118,1379,1
98819489,145,45,22,14,74,693,1
90459179,50,8,13,5,0,1149,-1
60799396,131,131,2598,8,45,919,-1
33748041,151,120,178,8,24,919,-1
56044580,133,661,1267,15,45,919,-1
92846828,638,152,109,10,42,764,1
40263716,91,47,155,10,0,689,-1
67047737,197,130,4409,12,59,919,-1
32500302,28,47,474,9,2,689,-1
78174499,262,154,4369,9,36,919,-1
114930591,1749,290,20,10,99,1149,1
77805745,12,17,31,12,0,919,-1
65849362,23,9,73,7,100,689,-1
22139847,314,2230,2373,12,155,919,-1
18018134,163,119,789,10,34,919,-1
141118319,1062,340,2287,13,115,1149,1
126108560,155,16,0,12,0,111,1
83285745,30,34,209,5,38,919,-1
22337219,487,278,468,14,86,919,1
107133609,428,167,5,14,158,919,1
53269216,32,31,703,11,55,689,-1
70533723,492,80,320,13,5,919,-1
88837684,223,83,371,15,32,919,-1
107887815,198,0,0,8,78,919,1
30201444,56,158,9947,9,65,689,-1
92756254,56,29,100,9,105,919,-1
24013900,79,189,289,12,33,919,-1
25341222,152,689,483,7,36,919,-1
20718643,394,302,2649,12,139,919,-1
101393864,510,1,1,10,0,716,1
29150914,389,448,9437,9,135,919,-1
142804139,459,22,86,10,18,599,1
88261471,1113,727,62,7,0,1149,1
58250294,54,56,715,12,0,689,-1
84843988,2,4,224,8,0,689,-1
125130862,794,255,5,15,0,919,1
62419114,1273,1311,2442,8,21,919,-1
44570745,412,296,322,14,0,919,1
16608070,39,41,795,12,2,689,-1
99906735,1920,719,204,15,48,1149,1
18703083,15128,18038,391,15,68,1379,1
24572312,28,41,369,6,44,689,-1
21571161,5944,10044,422,9,53,1149,1
108008036,333,105,155,8,0,919,1
14575853,77,221,626,6,58,689,-1
15884517,4,11624,1493,15,83,459,-1
107941239,1,0,0,8,0,459,1
113341439,1470,247,246,15,0,1149,1
14627708,33,2531,5933,10,132,689,-1
720043,172,188,2995,14,24,919,-1
78031300,24,27,583,9,12,689,-1
24123067,2581,2482,591,6,159,1149,1
58281342,67,108,2159,10,54,689,-1
28948048,20,327,2374,13,15,689,-1
78851688,325,108,610,10,125,859,1
67266173,85,75,105,12,53,919,-1
88394676,534,16,1,11,0,1127,1
99190595,74,26,74,15,100,832,1
144139125,432,123,270,10,84,1060,1
18652409,251,404,9709,13,93,919,-1
121949345,290,68,40,13,44,919,1
94300025,1696,1597,886,15,87,1149,1
146892869,810,224,89,13,0,969,1
93962951,1375,616,134,10,93,1149,1
96770314,1946,787,418,5,0,1149,1
17527642,44263,41227,4523,7,134,1379,1
37622961,125,89,317,12,86,919,-1
52650761,149,324,1867,8,144,919,-1
18482109,768,192,3240,9,83,919,-1
80973186,3,3,99,15,0,459,-1
78680363,306,101,62,15,21,919,-1
100859362,209,15,9,15,159,883,1
10454082,632,1229,18476,9,148,919,-1
120837964,1725,871,5225,7,0,1149,1
61416436,1516,2047,697,9,158,1149,1
111727403,441,2,0,8,0,211,1
8245052,1777,901,1152,15,139,1043,1
14564148,2001,600,18909,6,20,1149,1
127484352,1330,182,29,11,0,1149,1
56366184,66,84,1161,12,17,689,-1
44718054,2561,2335,155,8,123,1149,1
25760372,10,17,123,8,0,689,-1
20345400,1023,1337,2850,11,18,1006,1
140312489,98,19,28,13,0,808,1
45338747,132,131,905,9,0,919,-1
69609231,22,39,1385,6,52,689,-1
56447097,14,27,184,9,0,689,-1
30071232,1548,659,65,8,0,1149,1
71747069,15,16,494,6,9,689,-1
17923179,200,163,3316,11,20,919,-1
77516074,25,30,626,12,0,689,-1
15576453,1126,1229,1899,12,158,1149,-1
27135384,120,43,113,12,0,919,-1
18727729,55,123,5001,10,66,689,-1
113553495,1058,213,82,15,141,970,1
154656885,303,25,9,11,0,918,1
122923481,217,100,58,7,0,919,1
69282382,829,710,12832,14,159,1149,-1
76792130,55,36,793,13,97,919,-1
78540245,62,42,68,11,55,919,-1
83491992,1954,997,76,10,60,1149,1
115432966,601,137,47,14,157,955,1
18504032,4600,4193,7142,14,151,1149,1
62648989,36,15,112,9,0,689,-1
